"ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","trimester","avg_d_mbps","avg_u_mbps","avg_d_mbps_winsorized","avg_u_mbps_winsorized","tests","college","clinic","university","school","hospital","avg_d_mbps_change","avg_u_mbps_change"
"CO","Colombia","CO41","Huila","CO41770","Suaza",4,6.58326315789474,6.84584210526316,6.58326315789474,6.84584210526316,75,0,0,0,4,0,0.318117206252561,0.650086476535751
"CO","Colombia","CO41","Huila","CO41791","Tarqui",1,3.69658333333333,3.27583333333333,3.69658333333333,3.27583333333333,40,0,0,0,7,1,NA,NA
"CO","Colombia","CO41","Huila","CO41791","Tarqui",4,3.4241,1.1911,3.4241,1.1911,50,0,0,0,7,1,-0.0737122117270452,-0.63639786313915
"CO","Colombia","CO41","Huila","CO41797","Tesalia",1,2.253,1.45625,2.253,1.45625,8,0,0,0,0,1,NA,NA
"CO","Colombia","CO41","Huila","CO41797","Tesalia",4,5.573,2.1045,5.573,2.1045,10,0,0,0,0,1,1.47359076786507,0.445150214592275
"CO","Colombia","CO41","Huila","CO41799","Tello",1,4.301,3.40895652173913,4.301,3.40895652173913,234,0,0,0,1,1,NA,NA
"CO","Colombia","CO41","Huila","CO41799","Tello",4,5.46487179487179,4.15646153846154,5.46487179487179,4.15646153846154,179,0,0,0,1,1,0.27060492789393,0.219276782192886
"CO","Colombia","CO41","Huila","CO41801","Teruel",1,2.3206,1.3128,2.3206,1.3128,125,0,0,0,10,0,NA,NA
"CO","Colombia","CO41","Huila","CO41801","Teruel",4,2.28721428571429,1.79735714285714,2.28721428571429,1.79735714285714,226,0,0,0,10,0,-0.0143866733972742,0.369102028379908
"CO","Colombia","CO41","Huila","CO41807","Timana",1,4.51077777777778,3.62711111111111,4.51077777777778,3.62711111111111,49,0,0,0,9,1,NA,NA
"CO","Colombia","CO41","Huila","CO41807","Timana",4,5.46434482758621,5.58403448275862,5.46434482758621,5.58403448275862,112,0,0,0,9,1,0.21139747883528,0.539526722975971
"CO","Colombia","CO41","Huila","CO41872","Villavieja",1,2.86975,2.074125,2.86975,2.074125,96,0,0,0,1,1,NA,NA
"CO","Colombia","CO41","Huila","CO41872","Villavieja",4,2.403,1.35425,2.403,1.35425,67,0,0,0,1,1,-0.162644829688997,-0.34707406737781
"CO","Colombia","CO41","Huila","CO41885","Yaguara",1,6.73157142857143,6.58742857142857,6.73157142857143,6.58742857142857,73,0,0,0,1,0,NA,NA
"CO","Colombia","CO41","Huila","CO41885","Yaguara",4,3.7774,2.5251,3.7774,2.5251,146,0,0,0,1,0,-0.438853165255406,-0.616678955586398
"CO","Colombia","CO44","La Guajira","CO44001","Riohacha",1,12.9814090909091,3.83093939393939,12.9814090909091,3.83093939393939,6140,4,25,3,221,29,NA,NA
"CO","Colombia","CO44","La Guajira","CO44001","Riohacha",4,10.9547916666667,2.94347222222222,10.9547916666667,2.94347222222222,7566,4,25,3,221,29,-0.156116906111654,-0.231657846929439
"CO","Colombia","CO44","La Guajira","CO44035","Albania",1,6.2258,1.64145,6.2258,1.64145,625,0,0,0,1,0,NA,NA
"CO","Colombia","CO44","La Guajira","CO44035","Albania",4,7.35457894736842,1.97626315789474,7.35457894736842,1.97626315789474,614,0,0,0,1,0,0.181306650931353,0.203974021684935
"CO","Colombia","CO44","La Guajira","CO44078","Barrancas",1,6.30393333333333,4.1504,6.30393333333333,4.1504,314,0,3,0,35,1,NA,NA
"CO","Colombia","CO44","La Guajira","CO44078","Barrancas",4,7.3277,1.7696,7.3277,1.7696,316,0,3,0,35,1,0.162401252128301,-0.573631457208944
"CO","Colombia","CO44","La Guajira","CO44090","Dibulla",1,4.43286363636364,4.54754545454546,4.43286363636364,4.54754545454546,254,1,0,0,26,1,NA,NA
"CO","Colombia","CO44","La Guajira","CO44090","Dibulla",4,4.04841176470588,5.58158823529412,4.04841176470588,5.58158823529412,362,1,0,0,26,1,-0.0867276557988433,0.227384814749921
"CO","Colombia","CO44","La Guajira","CO44098","Distraccion",1,3.49766666666667,1.13366666666667,3.49766666666667,1.13366666666667,56,0,0,0,12,0,NA,NA
"CO","Colombia","CO44","La Guajira","CO44098","Distraccion",4,11.43325,1.54,11.43325,1.54,41,0,0,0,12,0,2.26882207185743,0.358423992943252
"CO","Colombia","CO44","La Guajira","CO44279","Fonseca",1,3.93861111111111,3.3055,3.93861111111111,3.3055,263,0,0,0,30,1,NA,NA
"CO","Colombia","CO44","La Guajira","CO44279","Fonseca",4,6.57225,1.18485,6.57225,1.18485,346,0,0,0,30,1,0.668671979688271,-0.641551958856451
"CO","Colombia","CO44","La Guajira","CO44378","Hatonuevo",1,3.8609,1.0343,3.8609,1.0343,192,0,0,0,13,0,NA,NA
"CO","Colombia","CO44","La Guajira","CO44378","Hatonuevo",4,2.65341666666667,0.820916666666667,2.65341666666667,0.820916666666667,424,0,0,0,13,0,-0.312746596216772,-0.206307003126108
"CO","Colombia","CO44","La Guajira","CO44420","La Jagua del Pilar",4,4.09,1.846,4.09,1.846,4,0,0,0,2,0,NA,NA
"CO","Colombia","CO44","La Guajira","CO44430","Maicao",1,9.02232653061225,2.18261224489796,9.02232653061225,2.18261224489796,1222,0,1,1,60,4,NA,NA
"CO","Colombia","CO44","La Guajira","CO44430","Maicao",4,7.42542,2.4592,7.42542,2.4592,1362,0,1,1,60,4,-0.176994982967423,0.126723267382279
"CO","Colombia","CO44","La Guajira","CO44560","Manaure",1,3.42613333333333,1.6034,3.42613333333333,1.6034,85,0,2,0,28,3,NA,NA
"CO","Colombia","CO44","La Guajira","CO44560","Manaure",4,4.48338461538462,1.64330769230769,4.48338461538462,1.64330769230769,186,0,2,0,28,3,0.308584395056998,0.0248894176797383
"CO","Colombia","CO44","La Guajira","CO44650","San Juan del Cesar",1,6.55630434782609,1.20639130434783,6.55630434782609,1.20639130434783,295,0,0,0,35,2,NA,NA
"CO","Colombia","CO44","La Guajira","CO44650","San Juan del Cesar",4,8.78854545454545,1.489,8.78854545454545,1.489,393,0,0,0,35,2,0.340472465629135,0.234259559592028
"CO","Colombia","CO44","La Guajira","CO44847","Uribia",1,20.7701818181818,2.26022727272727,20.7701818181818,2.26022727272727,50,1,1,0,114,3,NA,NA
"CO","Colombia","CO44","La Guajira","CO44847","Uribia",4,2.05127272727273,1.87463636363636,2.05127272727273,1.87463636363636,147,1,1,0,114,3,-0.901239539199552,-0.170598290598291
"CO","Colombia","CO44","La Guajira","CO44855","Urumita",1,5.01614285714286,1.15657142857143,5.01614285714286,1.15657142857143,106,0,0,0,9,1,NA,NA
"CO","Colombia","CO44","La Guajira","CO44855","Urumita",4,3.679,1.17633333333333,3.679,1.17633333333333,50,0,0,0,9,1,-0.266567937800815,0.0170866271409749
"CO","Colombia","CO44","La Guajira","CO44874","Villanueva",1,4.68135714285714,0.998857142857143,4.68135714285714,0.998857142857143,163,0,0,0,15,0,NA,NA
"CO","Colombia","CO44","La Guajira","CO44874","Villanueva",4,5.93752631578947,2.57263157894737,5.93752631578947,2.57263157894737,552,0,0,0,15,0,0.268334402738104,1.57557509333976
"CO","Colombia","CO47","Magdalena","CO47001","Santa Marta",1,15.1735836909871,7.39790128755365,15.1735836909871,7.39790128755365,21764,3,15,3,86,6,NA,NA
"CO","Colombia","CO47","Magdalena","CO47001","Santa Marta",4,18.3805769230769,9.2057735042735,18.2281264957265,8.82799948717949,24554,3,15,3,86,6,0.201306617272868,0.193311338451063
"CO","Colombia","CO47","Magdalena","CO47030","Algarrobo",1,18.064,3.31975,18.064,3.31975,91,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47030","Algarrobo",4,13.6764,6.7138,13.6764,6.7138,47,0,0,0,0,0,-0.242891939769708,1.02238120340387
"CO","Colombia","CO47","Magdalena","CO47053","Aracataca",1,11.0379333333333,2.89193333333333,11.0379333333333,2.89193333333333,467,0,0,0,1,2,NA,NA
"CO","Colombia","CO47","Magdalena","CO47053","Aracataca",4,6.49138888888889,6.156,6.49138888888889,5.36573444444445,577,0,0,0,1,2,-0.411901785157044,0.855414294166917
"CO","Colombia","CO47","Magdalena","CO47058","Ariguani",1,2.87275,4.34875,2.87275,4.34875,30,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47058","Ariguani",4,5.9496,8.6864,5.9496,8.6864,129,0,0,0,0,0,1.07104690627448,0.99744754239724
"CO","Colombia","CO47","Magdalena","CO47161","Cerro de San Antonio",1,2.31233333333333,2.68266666666667,2.31233333333333,2.68266666666667,41,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47161","Cerro de San Antonio",4,10.9495,14.4735,10.9495,14.4735,124,0,0,0,0,0,3.73526019893326,4.39519135188867
"CO","Colombia","CO47","Magdalena","CO47170","Chivolo",1,13.5015,6.15216666666667,13.5015,6.15216666666667,68,0,0,0,0,1,NA,NA
"CO","Colombia","CO47","Magdalena","CO47170","Chivolo",4,3.55171428571429,3.16857142857143,3.55171428571429,3.16857142857143,53,0,0,0,0,1,-0.736939281878733,-0.484966581653386
"CO","Colombia","CO47","Magdalena","CO47189","Cienaga",1,6.84277142857143,5.47811428571429,6.84277142857143,5.30794914285714,1140,0,1,0,20,6,NA,NA
"CO","Colombia","CO47","Magdalena","CO47189","Cienaga",4,7.76188235294118,2.84255882352941,7.76188235294118,2.84255882352941,2313,0,1,0,20,6,0.134318519033396,-0.464471352866179
"CO","Colombia","CO47","Magdalena","CO47205","Concordia",4,35.614,34.299,35.614,34.299,1,0,0,0,3,1,NA,NA
"CO","Colombia","CO47","Magdalena","CO47245","El Banco",1,4.65068,1.69984,4.65068,1.69984,207,0,0,0,10,3,NA,NA
"CO","Colombia","CO47","Magdalena","CO47245","El Banco",4,6.83172222222222,4.94255555555556,6.83172222222222,4.94255555555556,246,0,0,0,10,3,0.46897275714997,1.90765928296519
"CO","Colombia","CO47","Magdalena","CO47258","El Pinon",1,25.838,8.989,25.838,8.989,1,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47258","El Pinon",4,15.9543333333333,16.754,15.9543333333333,16.754,7,0,0,0,0,0,-0.382524447196635,0.863833574368672
"CO","Colombia","CO47","Magdalena","CO47268","El Reten",1,11.1848571428571,12.2528571428571,11.1848571428571,12.2528571428571,44,0,0,0,0,1,NA,NA
"CO","Colombia","CO47","Magdalena","CO47268","El Reten",4,7.36625,6.640625,7.36625,6.640625,54,0,0,0,0,1,-0.341408664776356,-0.458034569196689
"CO","Colombia","CO47","Magdalena","CO47288","Fundacion",1,9.72595238095238,3.07557142857143,9.72595238095238,3.07557142857143,883,0,0,0,2,4,NA,NA
"CO","Colombia","CO47","Magdalena","CO47288","Fundacion",4,8.28628571428571,2.99732142857143,8.28628571428571,2.99732142857143,1540,0,0,0,2,4,-0.148023207422458,-0.0254424264944958
"CO","Colombia","CO47","Magdalena","CO47318","Guamal",4,10.4329,9.1111,10.4329,9.1111,190,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47460","Nueva Granada",1,5.005,1.401,5.005,1.401,2,0,0,0,1,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47460","Nueva Granada",4,12.2866666666667,12.1533333333333,12.2866666666667,12.1533333333333,6,0,0,0,1,0,1.45487845487845,7.67475612657625
"CO","Colombia","CO47","Magdalena","CO47541","Pedraza",1,4.5305,3.67,4.5305,3.67,6,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47541","Pedraza",4,17.982,18.694,17.982,18.694,4,0,0,0,0,0,2.96909833351727,4.09373297002725
"CO","Colombia","CO47","Magdalena","CO47545","Pijino del Carmen",1,0.7,5.98,0.7,5.98,7,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47545","Pijino del Carmen",4,6.9555,6.806375,6.9555,6.806375,107,0,0,0,0,0,8.93642857142857,0.138189799331104
"CO","Colombia","CO47","Magdalena","CO47551","Pivijay",1,5.06792857142857,1.89107142857143,5.06792857142857,1.89107142857143,149,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47551","Pivijay",4,6.5972,2.1935,6.5972,2.1935,509,0,0,0,0,0,0.301754732139082,0.159924457034939
"CO","Colombia","CO47","Magdalena","CO47555","Plato",1,4.18328571428571,2.37785714285714,4.18328571428571,2.37785714285714,194,0,0,0,0,1,NA,NA
"CO","Colombia","CO47","Magdalena","CO47555","Plato",4,4.43476470588235,1.26882352941176,4.43476470588235,1.26882352941176,456,0,0,0,0,1,0.0601151842767635,-0.466400438216741
"CO","Colombia","CO47","Magdalena","CO47570","Puebloviejo",1,3.26255555555556,2.88222222222222,3.26255555555556,2.88222222222222,330,0,0,0,1,1,NA,NA
"CO","Colombia","CO47","Magdalena","CO47570","Puebloviejo",4,3.67842857142857,2.49685714285714,3.67842857142857,2.49685714285714,536,0,0,0,1,1,0.127468485606278,-0.133704152439696
"CO","Colombia","CO47","Magdalena","CO47605","Remolino",4,31.064,34.763,31.064,34.763,2,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47660","Sabanas de San Angel",1,2.242,1.3926,2.242,1.3926,20,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47660","Sabanas de San Angel",4,10.945,9.527,10.945,9.527,33,0,0,0,0,0,3.88180196253345,5.84116041935947
"CO","Colombia","CO47","Magdalena","CO47675","Salamina",4,20.32,18.892,20.32,18.892,5,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47692","San Sebastian de Buenavista",1,6.358,4.547,6.358,4.547,98,0,0,0,2,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47692","San Sebastian de Buenavista",4,13.6181,13.673,13.6181,13.673,184,0,0,0,2,0,1.14188424032715,2.00703760721355
"CO","Colombia","CO47","Magdalena","CO47703","San Zenon",1,1.83675,1.04275,1.83675,1.04275,35,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47703","San Zenon",4,9.378375,10.062375,9.378375,10.062375,91,0,0,0,0,0,4.10596161698653,8.64984416207144
"CO","Colombia","CO47","Magdalena","CO47707","Santa Ana",1,2.30742857142857,1.38328571428571,2.30742857142857,1.38328571428571,19,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47707","Santa Ana",4,12.90375,13.08275,12.90375,13.08275,233,0,0,0,0,0,4.59226411589896,8.45773520603119
"CO","Colombia","CO47","Magdalena","CO47720","Santa Barbara de Pinto",4,37.072,37.723,37.072,37.723,5,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47745","Sitionuevo",1,18.7811818181818,16.7181818181818,18.0538472727273,16.3582927272727,52,0,0,0,2,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47745","Sitionuevo",4,19.8742857142857,11.2338571428571,19.8742857142857,11.2338571428571,33,0,0,0,2,0,0.100833823065981,-0.313262249909006
"CO","Colombia","CO47","Magdalena","CO47798","Tenerife",1,3.75425,2.39725,3.75425,2.39725,89,0,0,0,1,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47798","Tenerife",4,3.6738,1.7512,3.6738,1.7512,32,0,0,0,1,0,-0.0214290470799759,-0.269496297841277
"CO","Colombia","CO47","Magdalena","CO47980","Zona Bananera",1,5.2508,2.20326666666667,5.2508,2.20326666666667,74,0,0,0,0,0,NA,NA
"CO","Colombia","CO47","Magdalena","CO47980","Zona Bananera",4,7.41883333333333,2.336,7.41883333333333,2.336,50,0,0,0,0,0,0.412895812701557,0.06024388029895
"CO","Colombia","CO50","Meta","CO50001","Villavicencio",1,13.9547899761337,8.32942482100239,13.8629537947494,8.19929990453461,31400,7,6,10,51,11,NA,NA
"CO","Colombia","CO50","Meta","CO50001","Villavicencio",4,15.3789648760331,9.60878305785124,14.0589590082645,8.15201599173554,40939,7,6,10,51,11,0.0141387770901535,-0.00576682318607691
"CO","Colombia","CO50","Meta","CO50006","Acacias",1,8.551776,3.852392,8.551776,3.56508352,3058,4,0,1,10,1,NA,NA
"CO","Colombia","CO50","Meta","CO50006","Acacias",4,8.19854651162791,4.08292441860465,7.90152697674419,3.67231069767442,4927,4,0,1,10,1,-0.0760367230451093,0.0300770450602006
"CO","Colombia","CO50","Meta","CO50110","Barranca de Upia",1,7.8389375,5.6549375,7.8389375,5.6549375,123,0,0,0,1,1,NA,NA
"CO","Colombia","CO50","Meta","CO50110","Barranca de Upia",4,7.03130769230769,4.98292307692308,7.03130769230769,4.98292307692308,227,0,0,0,1,1,-0.103027968738405,-0.118836755150154
"CO","Colombia","CO50","Meta","CO50124","Cabuyaro",1,7.97816666666667,4.81083333333333,7.97816666666667,4.81083333333333,176,0,0,0,0,0,NA,NA
"CO","Colombia","CO50","Meta","CO50124","Cabuyaro",4,7.01733333333333,3.97033333333333,7.01733333333333,3.97033333333333,245,0,0,0,0,0,-0.120432847980948,-0.174709856227265
"CO","Colombia","CO50","Meta","CO50150","Castilla la Nueva",1,5.64509375,4.4310625,5.64509375,3.868850625,513,0,0,0,0,2,NA,NA
"CO","Colombia","CO50","Meta","CO50150","Castilla la Nueva",4,5.61341071428571,3.32560714285714,5.61341071428571,3.32560714285714,971,0,0,0,0,2,-0.00561249061882907,-0.140414695422069
"CO","Colombia","CO50","Meta","CO50223","Cubarral",1,6.44314285714286,3.97171428571429,6.44314285714286,3.97171428571429,40,0,0,0,1,1,NA,NA
"CO","Colombia","CO50","Meta","CO50223","Cubarral",4,5.6475,3.29721428571429,5.6475,3.29721428571429,94,0,0,0,1,1,-0.123486763336437,-0.169825911804906
"CO","Colombia","CO50","Meta","CO50226","Cumaral",1,14.2994444444444,11.0147407407407,14.2994444444444,11.0147407407407,310,0,0,0,0,2,NA,NA
"CO","Colombia","CO50","Meta","CO50226","Cumaral",4,13.7351764705882,12.7277647058824,13.7351764705882,12.5442123529412,430,0,0,0,0,2,-0.0394608319259171,0.13885679637863
"CO","Colombia","CO50","Meta","CO50245","El Calvario",1,7.055,1.622,7.055,1.622,1,0,0,0,2,0,NA,NA
"CO","Colombia","CO50","Meta","CO50245","El Calvario",4,4.205,3.195,4.205,3.195,2,0,0,0,2,0,-0.403968816442239,0.969790382244143
"CO","Colombia","CO50","Meta","CO50251","El Castillo",1,2.68575,1.045,2.68575,1.045,17,0,1,0,7,0,NA,NA
"CO","Colombia","CO50","Meta","CO50251","El Castillo",4,2.535,0.972,2.535,0.972,2,0,1,0,7,0,-0.0561295727450434,-0.0698564593301435
"CO","Colombia","CO50","Meta","CO50270","El Dorado",1,2.29,1.2395,2.29,1.2395,5,0,0,0,3,1,NA,NA
"CO","Colombia","CO50","Meta","CO50270","El Dorado",4,1.99775,4.3355,1.99775,4.3355,24,0,0,0,3,1,-0.127620087336245,2.49778136345301
"CO","Colombia","CO50","Meta","CO50287","Fuente de Oro",1,5.01225,4.09,5.01225,4.09,34,0,0,0,6,0,NA,NA
"CO","Colombia","CO50","Meta","CO50287","Fuente de Oro",4,8.20311764705882,8.32717647058823,7.79607764705883,6.81836588235294,144,0,0,0,6,0,0.555404787681945,0.66708212282468
"CO","Colombia","CO50","Meta","CO50313","Granada",1,4.99472881355932,2.87749152542373,4.99472881355932,2.87749152542373,1179,16,0,0,5,23,NA,NA
"CO","Colombia","CO50","Meta","CO50313","Granada",4,4.4575,3.332,4.4575,3.332,1744,16,0,0,5,23,-0.107559155584362,0.15795301934359
"CO","Colombia","CO50","Meta","CO50318","Guamal",1,4.93238888888889,2.15324074074074,4.93238888888889,2.15324074074074,597,0,0,0,9,0,NA,NA
"CO","Colombia","CO50","Meta","CO50318","Guamal",4,4.76620634920635,3.2501746031746,4.76620634920635,3.2501746031746,1328,0,0,0,9,0,-0.0336920999998392,0.509433915901342
"CO","Colombia","CO50","Meta","CO50325","Mapiripan",1,6.08757142857143,4.97385714285714,6.08757142857143,4.97385714285714,35,1,0,0,2,0,NA,NA
"CO","Colombia","CO50","Meta","CO50325","Mapiripan",4,11.0272,16.2797,11.0272,16.2797,79,1,0,0,2,0,0.811428437331331,2.27305339345722
"CO","Colombia","CO50","Meta","CO50330","Mesetas",1,15.291,10.974,15.291,10.974,11,1,0,0,6,1,NA,NA
"CO","Colombia","CO50","Meta","CO50330","Mesetas",4,4.97,4.0912,4.97,4.0912,93,1,0,0,6,1,-0.674972205872736,-0.627191543648624
"CO","Colombia","CO50","Meta","CO50350","La Macarena",1,13.948,5.7846,13.948,5.7846,23,4,1,0,12,0,NA,NA
"CO","Colombia","CO50","Meta","CO50350","La Macarena",4,12.7846923076923,2.33769230769231,12.7846923076923,2.33769230769231,24,4,1,0,12,0,-0.0834031898700669,-0.595876584778151
"CO","Colombia","CO50","Meta","CO50370","Uribe",1,8.532,2.7675,8.532,2.7675,21,5,0,0,5,1,NA,NA
"CO","Colombia","CO50","Meta","CO50370","Uribe",4,7.825,1.417,7.825,1.417,5,5,0,0,5,1,-0.0828645100797,-0.487985546522132
"CO","Colombia","CO50","Meta","CO50400","Lejanias",1,8.325,10.2047777777778,8.325,10.2047777777778,135,0,0,0,3,1,NA,NA
"CO","Colombia","CO50","Meta","CO50400","Lejanias",4,7.25826666666667,5.1456,7.25826666666667,5.1456,90,0,0,0,3,1,-0.128136136136136,-0.49576559999129
"CO","Colombia","CO50","Meta","CO50450","Puerto Concordia",1,12.5585,9.38966666666667,12.5585,9.38966666666667,50,0,0,0,5,0,NA,NA
"CO","Colombia","CO50","Meta","CO50450","Puerto Concordia",4,10.5426666666667,5.23333333333333,10.5426666666667,5.23333333333333,39,0,0,0,5,0,-0.160515454340354,-0.442649721324861
"CO","Colombia","CO50","Meta","CO50568","Puerto Gaitan",1,8.34041666666667,11.7229583333333,8.34041666666667,10.9408933333333,126,0,1,0,7,4,NA,NA
"CO","Colombia","CO50","Meta","CO50568","Puerto Gaitan",4,13.217075,15.916025,12.457699,11.983958,458,0,1,0,7,4,0.493654273867214,0.0953363345101619
"CO","Colombia","CO50","Meta","CO50573","Puerto Lopez",1,5.99665625,4.67975,5.99665625,4.67975,211,0,0,0,11,1,NA,NA
"CO","Colombia","CO50","Meta","CO50573","Puerto Lopez",4,5.51486666666667,3.59536666666667,5.51486666666667,3.59536666666667,451,0,0,0,11,1,-0.0803430383946609,-0.231718218565807
"CO","Colombia","CO50","Meta","CO50577","Puerto Lleras",4,15.7053333333333,15.6573333333333,15.7053333333333,15.6573333333333,14,1,0,0,9,1,NA,NA
"CO","Colombia","CO50","Meta","CO50590","Puerto Rico",1,4.853,3.582,4.853,3.582,5,3,0,0,15,1,NA,NA
"CO","Colombia","CO50","Meta","CO50590","Puerto Rico",4,15.05025,15.36425,15.05025,15.36425,37,3,0,0,15,1,2.1012260457449,3.2892936906756
"CO","Colombia","CO50","Meta","CO50606","Restrepo",1,13.1026739130435,10.3800217391304,13.1026739130435,10.2112439130435,1746,0,0,3,1,0,NA,NA
"CO","Colombia","CO50","Meta","CO50606","Restrepo",4,8.4436,6.2882,8.4436,6.2882,1948,0,0,3,1,0,-0.355581917398208,-0.384188640135442
"CO","Colombia","CO50","Meta","CO50680","San Carlos de Guaroa",1,9.587875,7.1471875,9.587875,7.1471875,88,0,0,0,3,1,NA,NA
"CO","Colombia","CO50","Meta","CO50680","San Carlos de Guaroa",4,3.93393333333333,5.94293333333333,3.93393333333333,5.94293333333333,197,0,0,0,3,1,-0.589697056612301,-0.168493434188856
